person_id,incident_id,date,sex,race,age,body,hair,complexion,origin,clothing
100016886,F160014772,7/2/15,Male,Black,27,,,Medium,,"YELLOW SHIRT, TAN PANTS"
100016972,F160014761,7/2/15,Male,Black,28,,,Medium,,"RED SHIRT, SWEATS"
100017065,F160014760,7/2/15,Male,Black,25,,,Medium,,
100016266,F160014205,7/2/15,Male,Black,26,,,Medium,,"WHITE TSHIRT, DRK PANTS, BEARD"
100015380,F160013582,7/2/15,Male,Black,22,,,Medium,,"WHITE TSHIRT, BLUE JEANS"
100003096,F150003874,7/2/15,Male,White,70,,,,,"WHITE SHIRT, BLUE JEANS,SNEAKERS"
100014784,F160013136,7/2/15,Male,Unknown,24,,,Light,,"TATTOO ON RIGHT NECK, BLK BACKPACK, BLUE SHIRT, RED UNDERSHIRT, JEANS"
100007105,F150007114,3/6/15,Male,Black,23,Medium,,,,
100007556,F150007630,3/6/15,Male,Black,18,Small,,Medium,Not of Hispanic Origin,
100009326,F150009131,10/2/15,Male,Black,24,Medium,,Dark,Not of Hispanic Origin,"GRAY HOODED SWEATSHIRT, JEANS"
100006701,F150006817,10/3/15,Male,White,,,,,,
100009767,F150009522,10/3/15,Male,Black,30,,,Medium,,"BEARDCAPE VERDEANBLACK HAT, BLACK/ORANGE HOODY"
100007650,F150006787,10/3/15,Male,Black,18,Thin,,Dark Brown,,
100008923,F150008792,10/3/15,Male,Black,23,,,Medium,,"BRAIDED HAIR, BLK GREY SUIT"
100006676,F150006799,10/3/15,Male,Unknown,51,Medium,,Light,,
100008921,F150008793,10/3/15,Male,Black,28,,,Medium,,"BLK COAT, DRK BLUE JEANS"
100006674,F150006798,10/3/15,Male,White,28,Small,Short,Medium,,"BLUE SWEATSHIRT,WHITE HAT,BLUE PANTS"
100006697,F150006809,10/3/15,Male,Black,51,,,,,
100006675,F150006802,10/3/15,Male,Black,26,Medium,,,,"BLUE BUBBLE JACKET, WHITE T SHIRT, LONG DREADS. BLUE JEANS, GREY SNEAKERS"
100006677,F150006804,10/3/15,Female,White,59,Stocky,Long,Light,Hispanic Origin,"PURPLE HEADBAND, BLACK JACKET AND PANTS, ORANGE BLOUSE."
100011867,F150011097,10/3/15,Male,Black,18,,,Medium,,"BLK HAT, BLK JACKET"
100017661,F160015327,10/3/15,Male,Black,22,,,Dark,,"BLACK JACKET, BLUE JEANS"
100017663,F160015328,10/3/15,Male,Unknown,24,,,,Hispanic Origin,"PUERTO RICAN, PUFFY PONYTAILGRAY/BLACK STRIPED HOODIE, BLUE JEANS, GRAY BRUINS HAT"
100006698,F150006811,10/3/15,Male,Black,24,Medium,,Medium,Not of Hispanic Origin,
100006700,F150006811,10/3/15,Male,Black,25,,,,Not of Hispanic Origin,
100003092,F150003855,7/2/15,Male,White,54,Medium,Short,,Not of Hispanic Origin,"TAN SHORTS, BLUE SHIRT"
100003346,F150004023,7/2/15,Female,White,21,Thin,Short,Light,Not of Hispanic Origin,"RED SHIRT, PLAID SHORTS, BLUE SNEAKERS"
100003113,F150003871,7/2/15,Male,White,52,Small,Receding / Thin,,,"ORANGE T-SHIRT, BLACK MESH PANTS, WHITE SNEAKERS"
100003114,F150003872,7/2/15,Male,White,46,Medium,,Light,Not of Hispanic Origin,"BLACK T SHIRT, JEANS"
100003115,F150003896,7/2/15,Male,White,53,Medium,Short,Dark,,"RED SHIRT, BLUE SHORTS, BLUE SNEAKERS"
100016887,F160014771,7/2/15,Male,Unknown,23,,,Medium,,TATTOOS FACE
100016889,F160014769,7/2/15,Male,Black,16,,,,,"BLUE TSHIRT, BLK SHORTS WHITE BLK SNEAKERS"
100016890,F160014768,7/2/15,Male,Black,18,,,,,"BLK TSHIRT, BLK SHORTS, WHITE BLK SNEAKERS"
100016674,F160014266,7/2/15,Female,Unknown,24,,,Light,,"WHITE TSHIRT, BLK SPANDEX PANTS"
100015522,F160013704,7/2/15,Male,Black,19,,,Medium,,"WHITE TSHIRT, BLK SHORTS"
100003766,F150004448,7/2/15,Male,Black,28,,,Brown,,"RED,WHITE, BLUE POLO SHIRT, CAMO SHORTS PANTS,RED SNEAKERSMUSTACHE, GOATEE"
100015376,F160013583,7/2/15,Male,Black,25,,,Medium,,"BLK HOODIE, SWEATSHIRT, JEANS"
100014796,F160013155,7/2/15,Male,Black,24,,,Light,,"BRAIDS, WHITE TSHIRT, LIGHT BLUE JEANS"
100017043,F160014745,7/2/15,Male,Black,21,,,,,"WHITE TSHIRT, GREY PANTS, BLK SNEAKER"
100015523,F160013706,7/2/15,Male,Black,18,,,Medium,,"RED WHITE STRIPPED POLO SHIRT, BLK JEANS, GRYE SNEAKERS, GRYE CLIPPERS CAP"
100017921,F160015549,7/2/15,Male,Black,34,Stocky,,Medium,,"WHITE SHIRT, BLUE JEANS, GOLD CHAIN"
100003726,F150004386,3/2/15,Male,Unknown,,,,,,
100016643,F160014298,3/2/15,Male,Black,37,,,,,"BLK JACKET, BLK PANTS"
100003854,F150004538,3/2/15,Male,Unknown,33,,,,,
100003855,F150004538,3/2/15,Male,Unknown,40,,,,,
100003856,F150004538,3/2/15,Male,Black,35,Medium,,Dark,,
100017873,F160015485,3/2/15,Male,Black,32,Muscular,,Medium,Not of Hispanic Origin,BLACK PUFFY VEST WHITE T
100017874,F160015485,3/2/15,Male,Black,33,,,Medium,Not of Hispanic Origin,BLACK PUFFY VEST; BLACK PANTS
100003687,F150004368,3/2/15,Male,Asian,45,,,,,
100003688,F150004368,3/2/15,Male,Black,,,,,,
100003665,F150004365,3/2/15,Male,Black,37,,,,,BLACK JACKET. BLACK JEANS
100003666,F150004365,3/2/15,Male,Black,,,,,,
100006980,F150007119,3/2/15,Male,Black,37,Medium,,Medium,,"BLACK JACKET, BLACK JEANS"
100017006,F160014811,3/2/15,Male,Black,19,Small,Braids,,Not of Hispanic Origin,"THIN BEARD, BRAIDSGRAY SWEATSHIRT"
100003028,F150003758,3/2/15,Male,White,23,,,,,
100004432,F150004912,3/2/15,Female,White,19,,,Light,,GRAY JACKET
100005373,F150005667,3/2/15,Male,Black,24,Thin,,Dark,,"BLACK KNIT HAT, BLUE HOODIE, BLACK JEANS, BLUE ADIDAS"
100005371,F150005666,3/2/15,Male,Black,22,,,,,"GRAY HOODIE, BLACK VEST, JEANS"
100009305,F150009138,10/2/15,Male,Black,23,Medium,,Dark,,"CAMO GREEN VEST, BLUE JEANS"
100009266,F150009105,10/2/15,Male,Black,26,Small,,Medium,,RED TRUE RELIGON SWEATSUIT
100006780,F150006885,10/2/15,Male,Black,19,Small,,Medium,Not of Hispanic Origin,"BLACK/GRAY SWEATSHIRT, JEANSGOATEE"
100014793,F160013153,7/2/15,Male,Black,25,,,,,"BRAIDS, WHITE TSHIRT, CAMO SHORTS"
100015378,F160013587,7/2/15,Male,Black,49,,,Medium,,"RED SWEATSHIRT, BLK SHORTS, WHITE TSHIRT"
100003171,F150003879,7/2/15,Male,Unknown,26,Average,,,,UNKNOWN
100017045,F160014747,7/2/15,Male,Black,19,,,Medium,,"WHITE TSHIRT, BLK BASKETBALL SHORTS"
100015508,F160013694,7/2/15,Male,Black,20,,,Dark,,WHITE PANTS
100015510,F160013696,7/2/15,Male,Black,29,,,Medium,,"GREEN TSHIRT, BLUE JEANS"
100015524,F160013707,7/2/15,Male,Black,26,,,,,"BRAIDS, GOATEE, WHITE TSHIRT, BLUE YELLOW HORNETS CAP, BLUE YELLOW SNEAKERS BLUE JEANS"
100015525,F160013711,7/2/15,Male,Unknown,20,,,Light,,"BLK DOO RAG, GREY TSHIRT, BLK JEANS, BLUE SNEAKERS"
100003110,F150003884,7/2/15,Male,Black,18,Medium,Curly,Dark Brown,,"RED & WHITE STRIPED SHIRT, PLACK PANTS, GREY ""CLIPPERS"" BALLCAP"
100015515,F160013714,7/2/15,Unknown,Unknown,28,,,,,"WHITE T, BLUE  JEANS"
100017090,F160014869,7/2/15,Male,Unknown,47,,,Light,Hispanic Origin,"GREY TSHIRT, BLK JEANS"
100015386,F160013576,7/2/15,Male,Black,17,,,Medium,Not of Hispanic Origin,"BLUE HAT, WHITE TSHIRT, LIGHT T'S"
100014768,F160013137,7/2/15,Male,Black,24,,,Medium,Not of Hispanic Origin,"WHITE TSHIRT, BRN SHORTS, YELLOW HAT, BRN SHORTS"
100003117,F150003892,7/3/15,Male,Unknown,30,Thin,Short,Light,Not of Hispanic Origin,"WHITE SHIRT, BLUE SHIRT, WHITE SNEAKERS"
100003112,F150003880,7/3/15,Male,Black,17,,,,,
100003759,F150004437,7/3/15,Male,Black,22,,,Light Brown,,"GREY HOODED SWEATSHIRT, WHITE T-SHIRT,GREY SWEATPANTS, BLUE SNEAKERS"
100016595,F160014585,10/3/15,Male,Unknown,18,,,Light,,"ORANGE COAT, GREY SWEATPANTS"
100011332,F150010695,10/3/15,Male,Black,25,,,Medium,,"BLK HOODY, BRAIDS, BEARD"
100017082,F160014861,10/4/15,Male,Black,24,,,,,"BLK SHIRT, BLK PANTS"
100011330,F150010693,10/4/15,Male,Black,41,,,Medium,,"BLK COAT, BLK KNIT HAT, RED SWEATSHIRT"
100011331,F150010694,10/4/15,Male,Black,44,,Bald,Medium,,"BLK COAT, BLUE JEANS, KNEE BRACE"
100011865,F150011095,10/4/15,Female,Black,25,,,Medium,,"JEAN JACKET, BLK SHORTS"
100011866,F150011096,10/4/15,Male,Black,35,,,Medium,,"CAMMO JACKET, CAMMO PANTS"
100006699,F150006815,10/4/15,Male,White,47,Medium,Short,Medium,,"BLUE SWEATSHIRT W/WHITE STRIPE, BLUE JEANS, BLACK SNEAKERS"
100006755,F150006834,10/4/15,Male,White,35,Thin,Short,Light,,"GRAY HOODED SWEATSHIRT,DARK JEANS,SNEAKERS, UNSHAVEN"
100009299,F150009122,10/4/15,Male,White,45,,,,,GRAY HOOD; BLACK SWEAT PANTS
100009302,F150009130,10/4/15,Male,Black,26,,,Medium,,
100009748,F150009477,10/4/15,Male,Black,20,Small,,Light Brown,,"BLACK NORTHFACE, CAMO HOODY"
100009300,F150009125,10/4/15,Male,Black,15,,,Medium,,
100009301,F150009127,10/4/15,Male,Black,15,,,Medium,,
100009303,F150009132,10/4/15,Male,Black,15,,,Dark,,BLACK NYLON JACKET; WHITE T; BLACK SWEATPANTS
100009284,F150009098,10/4/15,Male,White,28,,,,,
100006728,F150006825,10/5/15,Male,Black,18,Medium,,Dark Brown,Not of Hispanic Origin,"WHITE T SHIRT, GRY SWEAT PANTS"
100006729,F150006824,10/5/15,Male,White,23,Small,Short,,Not of Hispanic Origin,"RED SOX HAT, WHITE T- SHIRT, BLUE JACKET, BLUE JEANS"
100017378,F160015063,7/2/15,Male,White,18,,,Light,Hispanic Origin,RED TANK TOP RED SHIRT WHITE SNEAKERS
100017040,F160014742,7/2/15,Male,Black,25,,,,,"WHITE TSHIRT, BLK RED SHORTS, BLK YELLOW SNEAKERS"
100017922,F160015550,7/2/15,Male,Black,22,,,Medium,Not of Hispanic Origin,MIAMI HEAT JERSEY
100017041,F160014743,7/2/15,Male,Black,37,,,Medium,,"RED SHIRT, BLUE JEANS"
100015506,F160013692,7/2/15,Male,Unknown,16,,,Light,,"RED SHIRT, BROWN SHORTS"
100016891,F160014767,7/2/15,Male,Black,,,,Medium,,"WHITE TANK , BLK SHORTS"
100015373,F160013574,7/2/15,Male,Black,21,,,,,"WHITE TSHIRT, CAMMO PANTS, BLK SNEAKERS"
100015374,F160013580,7/2/15,Male,Black,25,,,Medium,,"LEATHER RED SOX HAT, RED SHIRT, DRK JEANS"
100015375,F160013579,7/2/15,Male,Black,25,,,,,"LEATHER RED SOX HAT, RED SHIRT, DRK JEANS"
100004204,F150004659,7/3/15,Male,Black,36,,,Medium,,"*HEATH ST BEARD, MUSTACHEBLACK TSHIRT, ARMY FATIGUE SHORTS, GRAY/RED JACKETS"
100004205,F150004659,7/3/15,Male,Black,38,,,Dark,,"BEARDBLACK PANTS, BLACK SHOES, WHITE DRESS SHIRT WITH BLACK STRIPES, BLACK TIE"
100016300,F160014371,7/3/15,Male,Black,18,Thin,,Dark,Not of Hispanic Origin,"LIGHT BLUE TSHIRT, TAN CAMO PANTS, RED/GRAY SNEAKERS"
100016301,F160014371,7/3/15,Male,Black,22,Thin,,Light Brown,Not of Hispanic Origin,"GRAY HOODY, WHITE TSHIRT, GRAY SWEATPANTS, BLUE SNEAKERS"
100003405,F150004123,7/3/15,Male,White,30,,,Brown,,"WHITE SHIRT WITH MULTI-COLORED DESIGN, BLACK PANTS"
100003137,F150003882,7/3/15,Female,White,22,Thin,Straight,Light,,"RAGGED WHITE SHIRT, BLACK DIRTY DRESS, BARE FEET"
100003116,F150003895,7/3/15,Male,White,58,Medium,Short,Medium,,"BLUE SHIRT, BLUE JEANS, GRAY SNEAKERS"
100006753,F150006829,10/5/15,Female,White,30,Medium,Long,Light,,"BLACK BASEBALL CAP, PINK HOODY,BLACK STRETCHIES,BLACK HIGH HEAL BOOTS"
100006726,F150006837,10/5/15,Male,White,35,Medium,,Medium,Not of Hispanic Origin,
100006828,F150006964,10/5/15,Male,White,17,Medium,Short,Medium,,"GRAY SWEATSHIRT, BLUE SWEATPANTS, BLK BULLS CAP"
100006754,F150006833,10/5/15,Male,White,34,Medium,Short,Fair,,"BLACK HAT, BLACK JACKET, GRAY SWEATPANTS, WHITE SNEAKERS"
100006727,F150006835,10/5/15,Male,Black,46,Small,Bald,Light Brown,Not of Hispanic Origin,"GRAY SWEATPANTS, BLUE JACKET, GRY/BLUE SNEAKERS...WALKING WITH A CANE"
100009429,F150006972,10/5/15,Female,White,24,Thin,Straight,Light,,"JEANS,DARK COLORED SWEAT SHIRT"
100006807,F150006906,10/5/15,Male,Black,13,,,,,"BLACK T-SHIRT, GRAY SWEAT PANTS"
100007949,F150007944,10/5/15,Male,Black,17,,,,,"RED HOODIE, BLUE JEANS, BLK SNEAKERS"
100006806,F150006912,10/5/15,Male,Black,14,,,Light,Hispanic Origin,"BLACK T-SHIRT, BLACK SHORTS, WHITE SNEAKERS"
100009398,F150009209,10/5/15,Male,Unknown,34,,,,,"BLK HAT, GREY SWEATSHIRT, GREY SWEATPANTS, WHITE SNEAKERS"
100006752,F150006857,10/6/15,Female,Black,18,Medium,,Dark,Not of Hispanic Origin,"BLACK JACKET, DARK JEANS"
100006922,F150007038,10/6/15,Male,Black,27,Medium,Afro,Medium Brown,,"CAMO VEST, GREY PANTS, RED SNEAKERS"
100008045,F150008059,10/6/15,Male,Black,,,,Medium,,"BLK HOOD, BLUE JEANS"
100007228,F150006864,10/6/15,Male,White,35,Small,Short,Medium,,"SPIKY SHORT HAIR, RED ZIP UP HOODY WITH BLACK LETTERS, GREY SWEATPANTS, SNEAKERS"
100006904,F150007047,10/6/15,Male,Black,18,,,Medium,,"BLK BACKPACK, BLUE HOODIE, BLUE JEANS"
100009277,F150009116,10/2/15,Male,Black,19,,,Light Brown,Not of Hispanic Origin,GRAY HOODIE
100006646,F150006786,10/3/15,Male,Black,28,Small,Short,Dark Brown,Not of Hispanic Origin,GREY SWEAT SHIRT AND BLACK SWEAT PANTS
100006705,F150006789,10/3/15,Male,Black,31,Medium,,,Not of Hispanic Origin,"BLACK JACKET,BLUE JEANS, BLACK SHOES, BLACK SHIRT, BEARD, BLACK HAWKS HAT"
100006706,F150006789,10/3/15,Male,Black,37,Thin,Short,,Not of Hispanic Origin,"GREY SWEATSHIRT, BLUE AND WHITE JEANS, BLACK AND WHITE SNEAKERS"
100006707,F150006789,10/3/15,Male,Black,35,Stocky,,,,"BLACK T SHIRT, BLACK AND WHITE SWEAT PANTS, SNEAKERS"
100006670,F150006794,10/3/15,Male,Black,40,Thin,,,Not of Hispanic Origin,
100006673,F150006800,10/3/15,Male,Black,37,Thin,,Medium,Not of Hispanic Origin,"BLACK SWEATSHIRT,BLACK JEANS"
100006662,F150006796,10/3/15,Male,Unknown,41,,,,,"GRAY HOODED SWEATSHIRT, RED SHIRT, DARK JEANS, BLACK SHOES"
100006681,F150006797,10/3/15,Male,White,30,Thin,Braids,Light,,"BLACK WORK PANTS WITH YELLOW STRIPES, MAROON SWEATER."
100006682,F150006797,10/3/15,Male,Unknown,30,Thin,Bald,Light,,"BLACK SWEATER, GRAY SWEATPANTS."
100006693,F150006805,10/3/15,Female,White,49,,,,,
100006695,F150006807,10/3/15,Male,Black,44,Medium,,Medium,Not of Hispanic Origin,"RED SOX JERSEY, BLUE JEANS, WHITE SNEAKERS"
100013820,F160012435,10/3/15,Male,Black,21,,,,,
100011877,F150011073,10/3/15,Male,Black,25,,,Light,,"GREY HOODIE, BLKPANTS, BLK SNEAKERS"
100009384,F150009195,10/3/15,Male,Black,28,,,Medium,,"CAMO JACKET, JEANS"
100009386,F150009196,10/3/15,Male,Black,23,,,Light,,"BLUE HOODIE, JEANS"
100003760,F150004437,7/3/15,Male,Black,18,,,Dark,,"LIGHT BLUE T-SHIRT, TAN CAMOUFLAGE PANTS, RED AND GREY SNEAKERS"
100003119,F150003887,7/3/15,Male,White,46,Stocky,,,,"BLUE CAP,BLUE SHIRT,BLUE JEANS,BROWN SLIP ON SHOES."
100003141,F150003898,7/3/15,Male,Black,31,Thin,Short,Dark Brown,,"BEARD, BLACK SWEATSHIRT, BLACK SWEATPANTS, RED AND WHITE NIKE SNEAKERS"
100014770,F160013141,7/3/15,Male,Black,19,,,Dark,,"BLK SHIRT, BLK PANTS, BLK SNEAKERS"
100014777,F160013120,7/3/15,Male,Black,29,,,Medium,,"BLK T, BLUE JEANS"
100014775,F160013117,7/3/15,Male,Black,25,,,Dark,,"TANK TOP, SHORTS"
100017931,F160015555,7/3/15,Male,Black,21,Medium,Braids,Light,Unknown,"WHITE T, GRAY JEANS, BLACK SNEAKERS"
100014779,F160013126,7/3/15,Male,Black,23,,,Medium,,"BRAIDS, WHITE T SHIRT, BLUE JEANS"
100003132,F150003905,7/3/15,Male,Black,29,Muscular,,,Unknown,"BLACK T-SHIRT, JEANS WITH PAINT ON THEM AND TORN, WORK BOOTS"
100003762,F150004439,7/3/15,Male,Black,22,,,Medium,,"DREADLOCKS, FACIAL HAIR, GPS BRACELET, TRUE RELIGION HAT (BLACK), SEX, DRUGS AND ROCK AND ROLL BLACK SHIRT, BLUE JEANS, BLACK BOOTS"
100016937,F160014702,7/3/15,Male,Black,22,Medium,,Medium Brown,Not of Hispanic Origin,"BLACK TRUE RELIGION HAT, BLACK SHIRT, BLUE JEANS, BLACK BOOTS"
100017940,F160015563,7/3/15,Male,Black,28,Medium,,Medium Brown,Not of Hispanic Origin,
100016677,F160014272,7/3/15,Male,Black,21,,,Medium,,"WHITE TSHIRT, CARGO PANTS"
100016654,F160014290,7/3/15,Male,Black,26,,,Medium,,RED TANK TOP
100003391,F150004114,7/3/15,Male,Unknown,22,,,Brown,,"WHITE T-SHIRT, BLACK JEANS"
100003304,F150003912,7/3/15,Male,Black,31,Medium,Short,Medium Brown,,"ORLANDO SPURS HAT, ORANGE POLO SHIRT, KHAKI SHORTS, WHITE SNEAKERS."
100004013,F150004642,7/3/15,Male,Black,24,,,Dark,,"PURPLE/BLACK SHIRT, BLACK JEANS"
100004014,F150004642,7/3/15,Male,Black,26,,,Medium,Not of Hispanic Origin,"ORANGE HAT, GREEN/WHITE SHIRT, KHAKIS"
100003788,F150004441,7/3/15,Male,Black,18,,,Medium,,"BLUE HAT, GREY HOODIE, GREY PANTS"
100014781,F160013128,7/3/15,Male,Unknown,24,,,Light,,"GOATEE, PONYTAIL, WHITE DENVER NUGGETS TANK TOP"
100014782,F160013129,7/3/15,Male,Black,32,,,Medium,,"WHITE SHIRT, HAT"
100003764,F150004440,7/3/15,Male,Black,30,,,,,"WHITE T-SHIRT, BLUE JEANS, WHITE SNEAKERS, DREADLOCKS"
100016675,F160014263,7/3/15,Male,Black,27,,,Brown,,"BLK TANK TOP, GREY SHORT PANTS, GOATEE, SIDEBURN"
100014783,F160013131,7/3/15,Male,Unknown,16,,,Medium,,"PONYTAIL, YELLOW TSHIRT"
100016151,F160014177,7/3/15,Male,Black,25,Medium,,Medium,,"BLUE/WHITE TSHIRT, BLUE JEANS"
100016019,F160013951,7/3/15,Male,Unknown,30,,,Medium,,
100003695,F150004342,7/3/15,Male,Black,21,,,Light,,"RED POLO SHIRT, JEANS"
100014780,F160013127,7/3/15,Male,Black,25,,,Medium,,"BEARD, BLK SHIRT, BLUE JEANS"
100016655,F160014289,7/3/15,Male,Black,26,,,Medium,,RED TANK TOP
100014766,F160013113,7/3/15,Male,Black,26,,,Medium,,"WHITE TANK TOP, ORANGE SHORTS"
100003136,F150003902,7/3/15,Male,Black,26,Thin,Braids,Dark,Unknown,"BLUE AND YELLOW MIAMI HEAT BALL CAP, WHITE T-SHIRT, JEANS, BLUE AND YELLOW NIKE SNEAKERS"
100003151,F150003903,7/3/15,Male,Black,27,Medium,Long,Dark Brown,,UNKNOWN
100006905,F150007048,10/6/15,Male,Black,27,,,Medium,,"BLK HOODIE, RED SHIRT, BLUE JEANS"
100006906,F150007049,10/6/15,Male,Black,33,,,Medium,,"BLK KNIT HAT, BLK HOODIE, BLK PANTS"
100006907,F150007050,10/6/15,Male,White,15,,,,,"BLK HOODIE, RED PANTS, BLK SNEAKERS"
100006772,F150006935,10/6/15,Male,White,55,Small,,Light,Not of Hispanic Origin,GREY HOODY AND BLUE JEANS
100006773,F150006935,10/6/15,Male,White,50,,,,,"TAN SCALLY CAP, RED SHIRT, BLACK JACKET AND BLACK RUNNING ADIDAS PANTS"
100006890,F150007029,10/6/15,Male,Black,19,,,Medium,,"TAN SWEATSHIRT, LIGHT COLORED PANTS"
100007032,F150007196,10/6/15,Male,Black,14,,,Dark,,"BLK NORTHFACE HOODIE, BLUE JEANS, WHITE SNEAKERS"
100017158,F160014953,10/6/15,Male,Black,23,,,Medium,,"GREEN HOODY, BL PANTS"
100006924,F150007033,10/6/15,Male,Black,26,,,Medium,,"GREY HOODY, RED TSHIRT, BLUE SWEATS"
100017199,F160015006,10/6/15,Male,Black,24,,,Medium,,"TEAR DROP TATTOO, RED HOODY"
100006846,F150006950,10/7/15,Male,White,45,Medium,Short,,,"GRAY HARVARD SWEATSHIRT, BLUE SWEAT PANTS"
100006847,F150007002,10/7/15,Male,White,22,,Short,Medium,,"GRAY SWEATSHIRT, BLACK BACKPACK, BLUE JEANS"
100006923,F150006940,10/7/15,Female,Black,21,Thin,,,,
100006826,F150006948,10/7/15,Male,White,30,Thin,Short,Light,Not of Hispanic Origin,"BLACK AND WHITE BUTTON DOWN SHIRT, BLUE JEANS, BLACK NIKE SNEAKERS"
100006827,F150006946,10/7/15,Female,White,23,,,,Not of Hispanic Origin,
100006829,F150006978,10/7/15,Male,White,38,Thin,,Light,,"BLACK SKI CAP, SUNGLASSES, SILVER CROSS NECKLACE, GREY T SHIRT, BLACK SHORTS"
100009393,F150009197,10/3/15,Male,Black,22,,,Medium,,"BLK HOODY, BLK SHORTS"
100011333,F150010696,10/3/15,Male,Black,20,,,Medium,,BLK JACKET W/ HOOD
100009296,F150009115,10/3/15,Male,Black,46,,,Dark,,BLACK JACKET; BLUE JEANS
100011963,F150011162,10/3/15,Male,Unknown,38,,,Medium,,"BLK HAT, BLK JACKET, BLUE JEANS"
100016604,F160014593,10/3/15,Male,Unknown,31,,,Medium,,"WHITE SHIRT, TAN PANTS"
100011947,F150011146,10/4/15,Male,Black,23,,,,,"BRAIDS, BLUE COAT, TAN PANTS, WHITE SNEAKERS"
100016593,F160014590,10/4/15,Male,Black,34,,,Dark,,"BLK JACKET, BLK PANTS"
100009298,F150009120,10/4/15,Male,White,15,,,Light,,RED HOODIE; BLUE JEANS; BROWN BOOTS
100006967,F150007236,10/4/15,Male,White,24,,,Light,,"RED PLAID SHIRT, RED SOX HAT, BLUE JEANS"
100006968,F150007236,10/4/15,Male,Unknown,26,,,,,"BLUE PATRIOTS JACKET, TAN PANTS"
100010262,F150009341,10/4/15,Male,Black,18,Obese,,Light,Not of Hispanic Origin,GRAY HOODIE
100006720,F150006822,10/5/15,Male,Black,38,Muscular,,Dark,Not of Hispanic Origin,"BLK HAT, BLK JACKET,BLK JEANS"
100006718,F150006826,10/5/15,Male,Black,22,Small,,Medium,Not of Hispanic Origin,
100006709,F150006828,10/5/15,Male,Black,49,Medium,Short,Light Brown,,BLUE JEANS / TAN COAT
100006710,F150006828,10/5/15,Male,Black,55,Medium,Short,Medium Brown,,BLUE PANTS / GRAY HOODIE / BLACK BACKPACK
100006768,F150006845,10/5/15,Male,Black,48,Medium,,Dark,,"BLK SNEAKERS, BLUE JEANS, BLUE JACKET, BLCK SHIRT"
100009424,F150006931,10/5/15,Male,Black,22,Small,,Light Brown,Not of Hispanic Origin,
100006731,F150006840,10/5/15,Male,Black,17,,,Light,Not of Hispanic Origin,"BLACK HOODIE, BLUE JEANS, BLACK SNEAKERS"
100016967,F160014685,7/3/15,Male,Black,25,Medium,,Dark,,WHITE SHIRT; BLUE JEANS
100014785,F160013146,7/3/15,Male,Unknown,19,,,Medium,,
100003139,F150003914,7/4/15,Male,Black,28,Medium,Short,Medium Brown,,"BLUE AND RED CHECKERED SHIRT, BLUE JENAS, BROWN SHOES"
100003841,F150004527,7/4/15,Male,Black,24,Medium,,Medium Brown,,"BLUE PRINTED TEE, BK PANTS, BK SHOES"
100016246,F160014232,7/4/15,Male,Black,20,,,Medium,,"BLK JACKET, BLUE JEANS"
100016686,F160014248,7/4/15,Male,Black,26,Heavy,,Medium Brown,Not of Hispanic Origin,"CHIN BEARDRED TSHIRT W/WHITE STARS, BLUE PANTS"
100016248,F160014231,7/4/15,Male,Black,18,,,Dark,,"GREEN TSHIRT, GREEN CAMO SHORTS"
100016667,F160014275,7/4/15,Male,Unknown,19,,,Medium,,"BRAIDS, WHITE TSHIRT,KHAKI SHORTS"
100016264,F160014246,7/4/15,Male,Black,28,Thin,,Medium Brown,Not of Hispanic Origin,"BEARDGRAY SHIRT, BLACK PANTS"
100003407,F150004135,7/4/15,Male,Black,45,,,Light,,"CHECKERED SHIRT, BLUE SHORTS"
100003924,F150004616,7/4/15,Male,Black,22,,,Light,,"GOATEE, WHITE TSHIRT, BLACK JEANS"
100003925,F150004616,7/4/15,Male,Black,20,,,Light,,"WHITE T-SHIRT, BLACK PANTS"
100003926,F150004616,7/4/15,Male,Unknown,23,,,Light,,"WHITE TSHIRT, BLUE JEANS, TIMBERLAND BOOTS"
100004264,F150003917,7/4/15,Male,White,49,Medium,Short,Light,,MULTI COLORED SHORT SLEEVE SHIRT/BLUE JEANS/WHITE SNEAKERS/BROKEN TEETH
100015921,F160014024,7/4/15,Male,Black,22,Medium,Braids,Dark,Not of Hispanic Origin,"BLUE/WHITE STROPE SHIRT, TAN PANTS, BROWN SHOESDREADS"
100015922,F160014024,7/4/15,Male,Black,22,Medium,Long,Medium Brown,Not of Hispanic Origin,"GOATEE, LONG DREADLOCKSGRAY ZIPPER SWEATER, GRAY SWEATPANTS"
100016152,F160014178,7/3/15,Male,Black,21,Medium,,Light,Not of Hispanic Origin,HISPANIC
100016153,F160014179,7/3/15,Male,Unknown,40,Medium,,Medium Brown,,"WHITE HAT, BLACK SHIRTHISPANIC"
100016656,F160014288,7/3/15,Male,Black,27,,,Medium,Hispanic Origin,
100016262,F160014241,7/4/15,Male,Black,25,Medium,,Medium Brown,Not of Hispanic Origin,"BLUE/RED REDSOX HAT, WHITE TSHIRT"
100003152,F150003910,7/4/15,Male,White,19,Medium,Afro,Light,,"BLK LA KINGS HAT, RED T, RIPPED BLUE JEANS, BLK SNEAKERS"
100003302,F150003911,7/4/15,Male,Black,22,Medium,Braids,Medium Brown,,"WHITE T-SHIRT, BLUE JEANS, WHITE SNEAKERS"
